borehole_id,depth_m,lithology,spt_n,moisture,color,x_coord,y_coord,relative_depth,spt_rolling_mean,distance_from_origin
DEMO_SITE_BH004,21.0,GRAVEL,59,22.622772519945258,BROWN,300,0,0.7368420794090498,44.333333333333336,300.0
DEMO_SITE_BH004,22.5,ROCK,74,25.896226070832967,GRAY,300,0,0.7894736565096963,60.666666666666664,300.0
DEMO_SITE_BH004,24.0,GRAVEL,43,20.052741862103844,RED,300,0,0.8421052336103426,58.666666666666664,300.0
DEMO_SITE_BH004,25.5,ROCK,84,21.53807769252718,YELLOW,300,0,0.8947368107109891,67.0,300.0
DEMO_SITE_BH004,27.0,ROCK,90,19.850353876377277,BROWN,300,0,0.9473683878116355,72.33333333333333,300.0
DEMO_SITE_BH004,28.5,GRAVEL,33,13.90485975596089,BROWN,300,0,0.9999999649122819,69.0,300.0
DEMO_SITE_BH005,0.0,CLAY,8,24.03933754515407,BROWN,400,0,0.0,8.0,400.0
DEMO_SITE_BH005,1.5,CLAY,4,25.91585338872202,RED,400,0,0.052631577100646414,6.0,400.0
DEMO_SITE_BH005,3.0,SAND,12,27.800106836351326,YELLOW,400,0,0.10526315420129283,8.0,400.0
DEMO_SITE_BH005,4.5,SAND,29,16.759903137030715,GRAY,400,0,0.15789473130193923,15.0,400.0
DEMO_SITE_BH005,6.0,SILT,10,17.51165905279888,BROWN,400,0,0.21052630840258565,17.0,400.0
DEMO_SITE_BH005,7.5,SAND,27,11.87963879681738,YELLOW,400,0,0.2631578855032321,22.0,400.0
DEMO_SITE_BH005,9.0,SAND,12,21.56560281992348,YELLOW,400,0,0.31578946260387847,16.333333333333332,400.0
DEMO_SITE_BH005,10.5,SAND,43,10.718845475934842,GRAY,400,0,0.3684210397045249,27.333333333333332,400.0
DEMO_SITE_BH005,12.0,GRAVEL,34,19.311960362649202,RED,400,0,0.4210526168051713,29.666666666666668,400.0
DEMO_SITE_BH005,13.5,SAND,21,20.85289269415153,RED,400,0,0.47368419390581773,32.666666666666664,400.0
DEMO_SITE_BH005,15.0,GRAVEL,29,15.730825042565687,RED,400,0,0.5263157710064642,28.0,400.0
DEMO_SITE_BH005,16.5,SAND,36,21.816665211380215,YELLOW,400,0,0.5789473481071106,28.666666666666668,400.0
DEMO_SITE_BH005,18.0,SAND,28,10.610004998780989,YELLOW,400,0,0.6315789252077569,31.0,400.0
DEMO_SITE_BH005,19.5,SAND,35,10.746963774984287,YELLOW,400,0,0.6842105023084034,33.0,400.0
DEMO_SITE_BH005,21.0,ROCK,91,26.452011213193167,BROWN,400,0,0.7368420794090498,51.333333333333336,400.0
DEMO_SITE_BH005,22.5,ROCK,84,17.20381282822526,GRAY,400,0,0.7894736565096963,70.0,400.0
DEMO_SITE_BH005,24.0,ROCK,73,12.541210253037695,YELLOW,400,0,0.8421052336103426,82.66666666666667,400.0
DEMO_SITE_BH005,25.5,ROCK,56,20.444865201096086,GRAY,400,0,0.8947368107109891,71.0,400.0
DEMO_SITE_BH005,27.0,ROCK,94,25.399871061972217,GRAY,400,0,0.9473683878116355,74.33333333333333,400.0
DEMO_SITE_BH005,28.5,GRAVEL,37,14.316420549936863,RED,400,0,0.9999999649122819,62.333333333333336,400.0
DEMO_SITE_BH006,0.0,CLAY,4,19.29347625879223,BROWN,0,100,0.0,4.0,100.0
DEMO_SITE_BH006,1.5,CLAY,6,22.995473652855267,RED,0,100,0.052631577100646414,5.0,100.0
DEMO_SITE_BH006,3.0,SAND,14,10.961178483940675,RED,0,100,0.10526315420129283,8.0,100.0
DEMO_SITE_BH006,4.5,SILT,18,28.982914631827718,BROWN,0,100,0.15789473130193923,12.666666666666666,100.0
DEMO_SITE_BH006,6.0,SAND,10,27.733607745960953,YELLOW,0,100,0.21052630840258565,14.0,100.0
DEMO_SITE_BH006,7.5,SILT,10,15.21787246683428,RED,0,100,0.2631578855032321,12.666666666666666,100.0
DEMO_SITE_BH006,9.0,SAND,25,10.306090805807695,BROWN,0,100,0.31578946260387847,15.0,100.0
DEMO_SITE_BH006,10.5,GRAVEL,32,28.66872616158966,BROWN,0,100,0.3684210397045249,22.333333333333332,100.0
DEMO_SITE_BH006,12.0,GRAVEL,35,20.020797678305186,YELLOW,0,100,0.4210526168051713,30.666666666666668,100.0
DEMO_SITE_BH006,13.5,SAND,24,20.78754896800125,GRAY,0,100,0.47368419390581773,30.333333333333332,100.0
DEMO_SITE_BH006,15.0,SAND,42,23.67927538796282,RED,0,100,0.5263157710064642,33.666666666666664,100.0
DEMO_SITE_BH006,16.5,GRAVEL,45,22.31702328779828,YELLOW,0,100,0.5789473481071106,37.0,100.0
DEMO_SITE_BH006,18.0,GRAVEL,24,28.877832091215144,BROWN,0,100,0.6315789252077569,37.0,100.0
DEMO_SITE_BH006,19.5,GRAVEL,48,28.885031942503346,BROWN,0,100,0.6842105023084034,39.0,100.0
DEMO_SITE_BH006,21.0,GRAVEL,34,27.343978671100075,YELLOW,0,100,0.7368420794090498,35.333333333333336,100.0
DEMO_SITE_BH006,22.5,GRAVEL,59,22.728071948920224,RED,0,100,0.7894736565096963,47.0,100.0
DEMO_SITE_BH006,24.0,ROCK,54,26.018985893647994,GRAY,0,100,0.8421052336103426,49.0,100.0
DEMO_SITE_BH006,25.5,ROCK,75,23.543366847659634,GRAY,0,100,0.8947368107109891,62.666666666666664,100.0
DEMO_SITE_BH006,27.0,ROCK,70,21.467340833438666,BROWN,0,100,0.9473683878116355,66.33333333333333,100.0
DEMO_SITE_BH006,28.5,ROCK,82,12.570007064678205,RED,0,100,0.9999999649122819,75.66666666666667,100.0
DEMO_SITE_BH007,0.0,CLAY,5,20.105047448957144,BROWN,100,100,0.0,5.0,141.4213562373095
DEMO_SITE_BH007,1.5,CLAY,6,26.529149322154833,BROWN,100,100,0.052631577100646414,5.5,141.4213562373095
DEMO_SITE_BH007,3.0,SAND,17,16.400992020612236,GRAY,100,100,0.10526315420129283,9.333333333333334,141.4213562373095
DEMO_SITE_BH007,4.5,SAND,19,27.91046456992401,GRAY,100,100,0.15789473130193923,14.0,141.4213562373095
DEMO_SITE_BH007,6.0,SILT,11,17.784033574683264,RED,100,100,0.21052630840258565,15.666666666666666,141.4213562373095
DEMO_SITE_BH007,7.5,SILT,16,10.216753029605968,GRAY,100,100,0.2631578855032321,15.333333333333334,141.4213562373095
DEMO_SITE_BH007,9.0,SILT,27,28.107639528385274,RED,100,100,0.31578946260387847,18.0,141.4213562373095
DEMO_SITE_BH007,10.5,SAND,48,11.825733535722671,GRAY,100,100,0.3684210397045249,30.333333333333332,141.4213562373095
DEMO_SITE_BH007,12.0,GRAVEL,44,16.3862727518083,BROWN,100,100,0.4210526168051713,39.666666666666664,141.4213562373095
DEMO_SITE_BH007,13.5,SAND,44,29.0012393410161,RED,100,100,0.47368419390581773,45.333333333333336,141.4213562373095
DEMO_SITE_BH007,15.0,SAND,24,29.012142938751122,RED,100,100,0.5263157710064642,37.333333333333336,141.4213562373095
DEMO_SITE_BH007,16.5,SAND,22,21.46875776246572,BROWN,100,100,0.5789473481071106,30.0,141.4213562373095
DEMO_SITE_BH007,18.0,SAND,35,22.636744243395984,RED,100,100,0.6315789252077569,27.0,141.4213562373095
DEMO_SITE_BH007,19.5,GRAVEL,36,18.968910439566393,RED,100,100,0.6842105023084034,31.0,141.4213562373095
DEMO_SITE_BH007,21.0,ROCK,73,15.864215433961292,GRAY,100,100,0.7368420794090498,48.0,141.4213562373095
DEMO_SITE_BH007,22.5,ROCK,81,16.57329090739832,RED,100,100,0.7894736565096963,63.333333333333336,141.4213562373095
DEMO_SITE_BH007,24.0,ROCK,98,23.450369121540767,YELLOW,100,100,0.8421052336103426,84.0,141.4213562373095
DEMO_SITE_BH007,25.5,ROCK,72,25.0474905887536,BROWN,100,100,0.8947368107109891,83.66666666666667,141.4213562373095
DEMO_SITE_BH007,27.0,ROCK,90,25.83158087451697,GRAY,100,100,0.9473683878116355,86.66666666666667,141.4213562373095
DEMO_SITE_BH007,28.5,ROCK,98,25.792362855891078,GRAY,100,100,0.9999999649122819,86.66666666666667,141.4213562373095
DEMO_SITE_BH008,0.0,CLAY,7,26.455807037533862,BROWN,200,100,0.0,7.0,223.60679774997897
DEMO_SITE_BH008,1.5,CLAY,4,24.88423313886596,GRAY,200,100,0.052631577100646414,5.5,223.60679774997897
DEMO_SITE_BH008,3.0,SILT,16,23.620788541938182,RED,200,100,0.10526315420129283,9.0,223.60679774997897
DEMO_SITE_BH008,4.5,SAND,17,14.750129425849398,RED,200,100,0.15789473130193923,12.333333333333334,223.60679774997897
DEMO_SITE_BH008,6.0,SILT,27,18.004457857440496,BROWN,200,100,0.21052630840258565,20.0,223.60679774997897
DEMO_SITE_BH008,7.5,SAND,11,19.554297817604553,BROWN,200,100,0.2631578855032321,18.333333333333332,223.60679774997897
DEMO_SITE_BH008,9.0,SILT,14,11.657826433867085,GRAY,200,100,0.31578946260387847,17.333333333333332,223.60679774997897
DEMO_SITE_BH008,10.5,GRAVEL,27,20.567402425944184,GRAY,200,100,0.3684210397045249,17.333333333333332,223.60679774997897
DEMO_SITE_BH008,12.0,GRAVEL,20,18.72671663213112,RED,200,100,0.4210526168051713,20.333333333333332,223.60679774997897
DEMO_SITE_BH008,13.5,SAND,36,26.04218498053468,YELLOW,200,100,0.47368419390581773,27.666666666666668,223.60679774997897
DEMO_SITE_BH008,15.0,SAND,44,29.558013375085416,RED,200,100,0.5263157710064642,33.333333333333336,223.60679774997897
DEMO_SITE_BH008,16.5,SAND,23,21.120100772851693,BROWN,200,100,0.5789473481071106,34.333333333333336,223.60679774997897
DEMO_SITE_BH008,18.0,GRAVEL,38,16.453727765551672,RED,200,100,0.6315789252077569,35.0,223.60679774997897
DEMO_SITE_BH008,19.5,SAND,41,10.868015665963455,YELLOW,200,100,0.6842105023084034,34.0,223.60679774997897
DEMO_SITE_BH008,21.0,ROCK,59,28.49286660447192,GRAY,200,100,0.7368420794090498,46.0,223.60679774997897
DEMO_SITE_BH008,22.5,ROCK,88,28.38231430557319,YELLOW,200,100,0.7894736565096963,62.666666666666664,223.60679774997897
DEMO_SITE_BH008,24.0,ROCK,94,15.059803359784823,YELLOW,200,100,0.8421052336103426,80.33333333333333,223.60679774997897
DEMO_SITE_BH008,25.5,GRAVEL,57,23.90822246213295,YELLOW,200,100,0.8947368107109891,79.66666666666667,223.60679774997897
DEMO_SITE_BH008,27.0,ROCK,69,11.508690941795386,GRAY,200,100,0.9473683878116355,73.33333333333333,223.60679774997897
DEMO_SITE_BH008,28.5,GRAVEL,58,13.324308638185059,YELLOW,200,100,0.9999999649122819,61.333333333333336,223.60679774997897
DEMO_SITE_BH009,0.0,CLAY,7,21.38162938331495,YELLOW,300,100,0.0,7.0,316.22776601683796
DEMO_SITE_BH009,1.5,CLAY,8,11.270236591800026,YELLOW,300,100,0.052631577100646414,7.5,316.22776601683796
DEMO_SITE_BH009,3.0,SILT,13,10.736437352719827,GRAY,300,100,0.10526315420129283,9.333333333333334,316.22776601683796
DEMO_SITE_BH009,4.5,SAND,27,12.677042376012665,YELLOW,300,100,0.15789473130193923,16.0,316.22776601683796
DEMO_SITE_BH009,6.0,SILT,14,10.273439296539946,RED,300,100,0.21052630840258565,18.0,316.22776601683796
DEMO_SITE_BH009,7.5,SAND,26,11.507181207049246,YELLOW,300,100,0.2631578855032321,22.333333333333332,316.22776601683796
DEMO_SITE_BH009,9.0,SILT,29,23.834287943378243,RED,300,100,0.31578946260387847,23.0,316.22776601683796
DEMO_SITE_BH009,10.5,SAND,35,20.68692550058926,GRAY,300,100,0.3684210397045249,30.0,316.22776601683796
DEMO_SITE_BH009,12.0,GRAVEL,33,24.998214989399436,GRAY,300,100,0.4210526168051713,32.333333333333336,316.22776601683796
DEMO_SITE_BH009,13.5,GRAVEL,25,28.263315045152858,GRAY,300,100,0.47368419390581773,31.0,316.22776601683796
DEMO_SITE_BH009,15.0,SAND,24,21.70299064650944,GRAY,300,100,0.5263157710064642,27.333333333333332,316.22776601683796
DEMO_SITE_BH009,16.5,SAND,21,24.52241688143696,GRAY,300,100,0.5789473481071106,23.333333333333332,316.22776601683796
DEMO_SITE_BH009,18.0,GRAVEL,49,25.141624040849116,RED,300,100,0.6315789252077569,31.333333333333332,316.22776601683796
DEMO_SITE_BH009,19.5,SAND,32,17.557010985515728,RED,300,100,0.6842105023084034,34.0,316.22776601683796
DEMO_SITE_BH009,21.0,GRAVEL,53,14.821696646592637,GRAY,300,100,0.7368420794090498,44.666666666666664,316.22776601683796
DEMO_SITE_BH009,22.5,ROCK,50,14.100906570130498,YELLOW,300,100,0.7894736565096963,45.0,316.22776601683796
DEMO_SITE_BH009,24.0,ROCK,96,15.028848790235969,BROWN,300,100,0.8421052336103426,66.33333333333333,316.22776601683796
DEMO_SITE_BH009,25.5,GRAVEL,50,15.494635940518176,GRAY,300,100,0.8947368107109891,65.33333333333333,316.22776601683796
DEMO_SITE_BH009,27.0,ROCK,74,14.14455298016113,YELLOW,300,100,0.9473683878116355,73.33333333333333,316.22776601683796
DEMO_SITE_BH009,28.5,ROCK,76,27.564413349583845,BROWN,300,100,0.9999999649122819,66.66666666666667,316.22776601683796
DEMO_SITE_BH010,0.0,CLAY,9,22.416113688441826,GRAY,400,100,0.0,9.0,412.31056256176606
DEMO_SITE_BH010,1.5,CLAY,9,16.948268164508285,BROWN,400,100,0.052631577100646414,9.0,412.31056256176606
DEMO_SITE_BH010,3.0,SAND,26,14.182615821570284,GRAY,400,100,0.10526315420129283,14.666666666666666,412.31056256176606
DEMO_SITE_BH010,4.5,SILT,24,21.59299868943477,BROWN,400,100,0.15789473130193923,19.666666666666668,412.31056256176606
DEMO_SITE_BH010,6.0,SAND,14,16.8312642091309,GRAY,400,100,0.21052630840258565,21.333333333333332,412.31056256176606
DEMO_SITE_BH010,7.5,SAND,11,20.745268334281402,BROWN,400,100,0.2631578855032321,16.333333333333332,412.31056256176606
DEMO_SITE_BH010,9.0,SAND,16,19.20238317967144,BROWN,400,100,0.31578946260387847,13.666666666666666,412.31056256176606
DEMO_SITE_BH010,10.5,GRAVEL,47,21.69532211898307,BROWN,400,100,0.3684210397045249,24.666666666666668,412.31056256176606
DEMO_SITE_BH010,12.0,SAND,37,18.006009778205627,YELLOW,400,100,0.4210526168051713,33.333333333333336,412.31056256176606
DEMO_SITE_BH010,13.5,SAND,49,23.953351473938636,GRAY,400,100,0.47368419390581773,44.333333333333336,412.31056256176606
DEMO_SITE_BH010,15.0,SAND,38,13.60134544698597,GRAY,400,100,0.5263157710064642,41.333333333333336,412.31056256176606
DEMO_SITE_BH010,16.5,SAND,39,23.93002932454158,GRAY,400,100,0.5789473481071106,42.0,412.31056256176606
DEMO_SITE_BH010,18.0,SAND,20,18.233224287150563,BROWN,400,100,0.6315789252077569,32.333333333333336,412.31056256176606
DEMO_SITE_BH010,19.5,SAND,47,27.486352097088343,GRAY,400,100,0.6842105023084034,35.333333333333336,412.31056256176606
DEMO_SITE_BH010,21.0,ROCK,91,20.304721097284215,GRAY,400,100,0.7368420794090498,52.666666666666664,412.31056256176606
DEMO_SITE_BH010,22.5,ROCK,54,29.462206985402087,BROWN,400,100,0.7894736565096963,64.0,412.31056256176606
DEMO_SITE_BH010,24.0,ROCK,59,22.038707910819205,RED,400,100,0.8421052336103426,68.0,412.31056256176606
DEMO_SITE_BH010,25.5,ROCK,59,14.476981318126413,BROWN,400,100,0.8947368107109891,57.333333333333336,412.31056256176606
DEMO_SITE_BH010,27.0,ROCK,69,26.435812736888984,GRAY,400,100,0.9473683878116355,62.333333333333336,412.31056256176606
DEMO_SITE_BH010,28.5,ROCK,83,16.901652556447736,BROWN,400,100,0.9999999649122819,70.33333333333333,412.31056256176606
DEMO_SITE_BH011,0.0,CLAY,4,26.814199717558623,GRAY,0,200,0.0,4.0,200.0
DEMO_SITE_BH011,1.5,CLAY,9,11.784086574241124,BROWN,0,200,0.052631577100646414,6.5,200.0
DEMO_SITE_BH011,3.0,SILT,20,20.706711280310472,BROWN,0,200,0.10526315420129283,11.0,200.0
DEMO_SITE_BH011,4.5,SAND,26,14.664328230996023,BROWN,0,200,0.15789473130193923,18.333333333333332,200.0
DEMO_SITE_BH011,6.0,SILT,10,16.858537285565205,BROWN,0,200,0.21052630840258565,18.666666666666668,200.0
DEMO_SITE_BH011,7.5,SILT,12,19.479398828611124,GRAY,0,200,0.2631578855032321,16.0,200.0
DEMO_SITE_BH011,9.0,SILT,24,17.102086065586093,BROWN,0,200,0.31578946260387847,15.333333333333334,200.0
DEMO_SITE_BH011,10.5,SAND,43,22.976456805831518,GRAY,0,200,0.3684210397045249,26.333333333333332,200.0
DEMO_SITE_BH011,12.0,SAND,45,19.591642035085002,GRAY,0,200,0.4210526168051713,37.333333333333336,200.0
DEMO_SITE_BH011,13.5,SAND,33,21.683989694283383,RED,0,200,0.47368419390581773,40.333333333333336,200.0
DEMO_SITE_BH011,15.0,SAND,32,24.736449507898257,YELLOW,0,200,0.5263157710064642,36.666666666666664,200.0
DEMO_SITE_BH011,16.5,GRAVEL,46,21.15484531900875,YELLOW,0,200,0.5789473481071106,37.0,200.0
DEMO_SITE_BH011,18.0,GRAVEL,26,21.73070869321518,GRAY,0,200,0.6315789252077569,34.666666666666664,200.0
DEMO_SITE_BH011,19.5,SAND,42,21.289170850452827,RED,0,200,0.6842105023084034,38.0,200.0
DEMO_SITE_BH011,21.0,ROCK,96,17.575452519025788,GRAY,0,200,0.7368420794090498,54.666666666666664,200.0
DEMO_SITE_BH011,22.5,GRAVEL,47,16.748936677438362,GRAY,0,200,0.7894736565096963,61.666666666666664,200.0
DEMO_SITE_BH011,24.0,ROCK,84,27.992947942900244,GRAY,0,200,0.8421052336103426,75.66666666666667,200.0
DEMO_SITE_BH011,25.5,ROCK,74,22.151104445871457,RED,0,200,0.8947368107109891,68.33333333333333,200.0
DEMO_SITE_BH011,27.0,ROCK,77,14.887063109293091,YELLOW,0,200,0.9473683878116355,78.33333333333333,200.0
DEMO_SITE_BH011,28.5,GRAVEL,54,19.964953956978803,RED,0,200,0.9999999649122819,68.33333333333333,200.0
DEMO_SITE_BH012,0.0,CLAY,4,20.972062358763065,YELLOW,100,200,0.0,4.0,223.60679774997897
DEMO_SITE_BH012,1.5,CLAY,6,20.978439597779545,GRAY,100,200,0.052631577100646414,5.0,223.60679774997897
DEMO_SITE_BH012,3.0,SAND,17,14.034609246604717,YELLOW,100,200,0.10526315420129283,9.0,223.60679774997897
DEMO_SITE_BH012,4.5,SAND,15,23.691430957596666,YELLOW,100,200,0.15789473130193923,12.666666666666666,223.60679774997897
DEMO_SITE_BH012,6.0,SAND,20,11.757362224853136,BROWN,100,200,0.21052630840258565,17.333333333333332,223.60679774997897
